LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO
00,1610612737,ATL,Atlanta,42,19,10,9,9,10,2,19,7,20
00,1610612742,DAL,Dallas,32,4,11,12,13,8,2,11,6,8
00,1610612738,BOS,Boston,34,10,17,10,13,8,1,12,7,10
00,1610612763,MEM,Memphis,22,7,8,12,6,4,0,15,6,24
00,1610612752,NYK,New York,34,19,6,17,6,4,2,19,9,25
00,1610612744,GSW,Golden State,44,2,24,26,0,1,0,15,7,7
00,1610612766,CHA,Charlotte,46,15,7,0,0,1,0,12,11,12
00,1610612749,MIL,Milwaukee,44,16,6,13,10,7,0,12,9,6
00,1610612765,DET,Detroit,42,20,4,3,10,7,1,12,12,9
00,1610612740,NOP,New Orleans,56,14,13,20,14,8,2,13,10,15
00,1610612743,DEN,Denver,44,14,24,10,14,8,0,9,10,13
00,1610612748,MIA,Miami,28,9,4,8,5,4,1,19,8,21
00,1610612759,SAS,San Antonio,54,15,13,15,5,4,0,11,8,12
00,1610612750,MIN,Minnesota,52,12,12,19,0,0,0,15,7,24
00,1610612746,LAC,LA,60,19,18,0,0,0,0,9,7,10
00,1610612747,LAL,Los Angeles,52,22,11,16,4,4,1,12,16,14
00,1610612755,PHI,Philadelphia,54,11,7,3,4,4,0,18,9,25
00,1610612764,WAS,Washington,48,8,8,12,3,2,1,11,9,15
00,1610612756,PHX,Phoenix,44,15,8,12,3,2,1,14,7,23
00,1610612751,BKN,Brooklyn,36,5,2,8,12,3,3,16,12,11
00,1610612760,OKC,Oklahoma City,36,16,9,16,12,3,0,12,12,12
00,1610612762,UTA,Utah,42,11,15,2,4,2,0,13,8,15
00,1610612745,HOU,Houston,36,15,11,25,4,2,0,17,11,24
00,1610612766,CHA,Charlotte,50,10,9,8,17,20,0,11,10,14
00,1610612741,CHI,Chicago,56,13,14,8,17,20,0,14,8,15
00,1610612765,DET,Detroit,38,13,4,6,9,3,2,13,11,12
00,1610612744,GSW,Golden State,26,4,4,12,9,3,0,14,5,16
00,1610612754,IND,Indiana,30,8,19,11,14,10,2,10,9,5
00,1610612739,CLE,Cleveland,40,15,4,6,14,10,2,13,8,11
00,1610612753,ORL,Orlando,42,10,4,13,5,5,1,15,8,13
00,1610612743,DEN,Denver,58,9,15,17,5,5,1,13,7,12
00,1610612761,TOR,Toronto,40,10,41,12,10,5,0,11,3,9
00,1610612763,MEM,Memphis,46,12,14,17,10,5,1,17,18,25
00,1610612749,MIL,Milwaukee,38,14,14,7,10,6,0,10,6,12
00,1610612742,DAL,Dallas,34,7,4,13,10,6,1,12,10,14
00,1610612740,NOP,New Orleans,48,8,12,10,12,11,0,17,8,22
00,1610612758,SAC,Sacramento,54,20,4,9,12,11,3,20,16,14
00,1610612759,SAS,San Antonio,32,13,5,6,7,6,0,13,6,11
00,1610612738,BOS,Boston,38,12,14,12,6,5,0,14,2,9
00,1610612764,WAS,Washington,44,12,12,13,16,8,1,14,9,13
00,1610612746,LAC,LA,40,11,15,14,17,8,0,10,6,19
00,1610612751,BKN,Brooklyn,44,8,2,8,9,8,2,14,6,13
00,1610612748,MIA,Miami,34,8,4,12,9,8,1,6,11,5
00,1610612766,CHA,Charlotte,50,12,12,7,19,9,0,11,8,6
00,1610612747,LAL,Los Angeles,56,12,28,15,19,9,0,14,8,16
00,1610612737,ATL,Atlanta,38,8,12,11,8,11,0,12,7,12
00,1610612753,ORL,Orlando,50,12,13,3,7,10,0,12,8,18
00,1610612755,PHI,Philadelphia,48,7,9,11,5,3,0,19,2,18
00,1610612739,CLE,Cleveland,40,9,12,12,5,3,1,18,12,25
00,1610612741,CHI,Chicago,42,12,17,13,13,6,1,15,9,23
00,1610612752,NYK,New York,56,6,6,3,13,6,1,15,9,24
00,1610612749,MIL,Milwaukee,60,10,15,22,1,0,0,11,5,9
00,1610612762,UTA,Utah,42,13,9,3,1,0,0,16,14,24
00,1610612760,OKC,Oklahoma City,34,16,25,5,12,9,0,10,19,10
00,1610612763,MEM,Memphis,44,14,16,20,11,8,1,14,12,13
00,1610612759,SAS,San Antonio,44,22,12,19,2,3,0,15,7,16
00,1610612756,PHX,Phoenix,42,17,21,2,1,3,1,11,6,6
00,1610612757,POR,Portland,36,15,15,14,8,6,1,16,12,24
00,1610612745,HOU,Houston,54,18,10,7,8,6,0,12,9,15
00,1610612761,TOR,Toronto,36,10,11,15,6,2,0,13,9,15
00,1610612758,SAC,Sacramento,38,9,9,1,6,2,0,21,4,27
00,1610612765,DET,Detroit,26,8,0,6,1,1,1,10,6,10
00,1610612738,BOS,Boston,36,6,2,18,1,1,1,14,8,13
00,1610612743,DEN,Denver,40,27,13,19,7,5,1,22,11,34
00,1610612754,IND,Indiana,62,10,17,12,7,5,0,11,5,13
00,1610612750,MIN,Minnesota,40,20,11,6,21,12,0,18,5,15
00,1610612742,DAL,Dallas,30,8,2,6,21,12,1,11,4,16
00,1610612740,NOP,New Orleans,44,7,21,11,12,14,1,15,10,20
00,1610612755,PHI,Philadelphia,60,22,18,8,12,14,0,17,7,22
00,1610612737,ATL,Atlanta,44,9,2,5,3,5,1,16,13,23
00,1610612752,NYK,New York,50,9,2,11,3,5,0,12,12,9
00,1610612741,CHI,Chicago,36,8,8,30,4,3,1,9,6,2
00,1610612738,BOS,Boston,38,13,9,7,4,3,1,16,6,14
00,1610612740,NOP,New Orleans,40,7,9,13,17,8,0,18,7,19
00,1610612745,HOU,Houston,58,6,17,8,17,8,0,9,6,6
00,1610612763,MEM,Memphis,40,16,8,7,5,9,1,15,14,15
00,1610612748,MIA,Miami,46,0,16,27,5,9,1,14,7,13
00,1610612766,CHA,Charlotte,42,11,12,21,9,8,2,14,9,16
00,1610612760,OKC,Oklahoma City,38,16,13,3,9,8,0,14,7,21
00,1610612744,GSW,Golden State,38,12,23,24,10,5,0,14,8,18
00,1610612757,POR,Portland,42,15,18,4,10,5,1,10,4,13
00,1610612761,TOR,Toronto,36,5,23,13,2,5,0,13,11,7
00,1610612746,LAC,LA,48,22,8,5,2,5,0,12,5,11
00,1610612739,CLE,Cleveland,40,11,5,24,8,6,0,13,9,6
00,1610612737,ATL,Atlanta,42,14,6,3,8,6,0,10,8,11
00,1610612743,DEN,Denver,46,9,13,23,0,0,0,17,2,18
00,1610612765,DET,Detroit,30,8,2,0,0,0,1,21,8,22
00,1610612747,LAL,Los Angeles,48,20,13,10,20,17,0,16,9,16
00,1610612752,NYK,New York,50,26,7,6,20,17,0,14,9,20
00,1610612764,WAS,Washington,44,12,10,5,20,10,1,11,9,11
00,1610612751,BKN,Brooklyn,44,12,13,14,21,10,0,14,8,13
00,1610612750,MIN,Minnesota,54,15,5,9,15,8,0,10,6,11
00,1610612755,PHI,Philadelphia,46,11,14,9,15,8,2,26,9,31
00,1610612759,SAS,San Antonio,34,11,10,7,3,3,0,10,7,4
00,1610612742,DAL,Dallas,40,10,6,11,3,3,2,8,7,4
00,1610612758,SAC,Sacramento,50,18,8,10,15,11,0,9,16,7
00,1610612756,PHX,Phoenix,44,10,15,10,15,11,0,12,7,16
00,1610612760,OKC,Oklahoma City,38,22,20,11,12,3,1,14,10,17
00,1610612754,IND,Indiana,44,13,14,5,12,3,1,14,8,17
00,1610612753,ORL,Orlando,44,8,14,12,4,6,0,12,9,20
00,1610612746,LAC,LA,48,9,17,16,4,6,1,9,8,6
00,1610612763,MEM,Memphis,34,11,2,2,2,3,1,17,2,20
00,1610612764,WAS,Washington,38,10,5,17,2,3,0,15,11,13
00,1610612738,BOS,Boston,48,6,18,13,6,8,1,14,7,21
00,1610612743,DEN,Denver,58,15,8,7,6,8,1,16,5,26
00,1610612757,POR,Portland,34,12,7,7,4,5,0,11,5,12
00,1610612748,MIA,Miami,34,11,3,16,4,5,1,16,12,18
00,1610612741,CHI,Chicago,48,15,12,12,16,8,0,9,7,8
00,1610612762,UTA,Utah,56,13,7,7,16,8,1,17,7,19
00,1610612740,NOP,New Orleans,54,14,14,7,17,10,0,21,8,24
00,1610612749,MIL,Milwaukee,50,19,20,8,17,10,1,10,9,17
00,1610612756,PHX,Phoenix,44,12,22,3,5,3,0,11,10,8
00,1610612761,TOR,Toronto,48,21,10,15,5,3,1,7,14,3
00,1610612766,CHA,Charlotte,48,20,12,6,4,1,0,12,8,14
00,1610612745,HOU,Houston,34,10,17,26,4,1,0,10,4,7
00,1610612737,ATL,Atlanta,30,8,5,8,4,1,1,17,8,22
00,1610612765,DET,Detroit,38,16,12,24,4,1,0,15,11,16
00,1610612752,NYK,New York,44,22,12,18,6,3,1,14,9,23
00,1610612751,BKN,Brooklyn,44,10,10,4,6,3,1,18,10,24
00,1610612747,LAL,Los Angeles,62,20,15,9,5,4,0,18,5,25
00,1610612739,CLE,Cleveland,46,11,19,11,5,4,3,17,8,20
00,1610612758,SAC,Sacramento,36,23,3,2,1,5,0,14,4,18
00,1610612750,MIN,Minnesota,52,15,13,27,1,5,1,10,7,9
00,1610612744,GSW,Golden State,42,7,20,21,10,9,0,16,4,18
00,1610612742,DAL,Dallas,44,10,12,8,10,9,1,12,6,15
00,1610612766,CHA,Charlotte,40,9,2,4,3,5,1,17,10,17
00,1610612748,MIA,Miami,44,7,13,17,3,5,2,18,5,19
00,1610612765,DET,Detroit,40,18,7,16,7,3,0,9,11,15
00,1610612754,IND,Indiana,40,16,19,4,7,3,1,14,10,19
00,1610612757,POR,Portland,36,10,7,17,1,0,1,15,6,12
00,1610612753,ORL,Orlando,36,8,20,6,1,0,1,16,12,15
00,1610612760,OKC,Oklahoma City,40,8,19,17,6,13,0,18,13,15
00,1610612755,PHI,Philadelphia,46,15,3,5,6,13,1,20,12,15
00,1610612746,LAC,LA,40,15,13,1,6,3,0,20,13,21
00,1610612764,WAS,Washington,42,16,14,18,6,3,0,19,11,16
00,1610612762,UTA,Utah,44,6,8,17,6,5,1,16,4,13
00,1610612738,BOS,Boston,50,5,2,8,6,5,1,9,11,9
00,1610612761,TOR,Toronto,74,14,20,37,6,2,2,10,5,9
00,1610612751,BKN,Brooklyn,44,10,8,4,6,2,2,24,7,35
00,1610612737,ATL,Atlanta,36,6,21,12,8,6,0,17,6,22
00,1610612763,MEM,Memphis,32,14,13,2,9,7,1,22,8,21
00,1610612741,CHI,Chicago,56,24,8,7,15,16,0,12,7,14
00,1610612749,MIL,Milwaukee,58,14,17,10,15,16,0,11,8,10
00,1610612743,DEN,Denver,54,14,19,6,8,5,0,15,9,14
00,1610612740,NOP,New Orleans,46,10,9,18,8,5,1,20,12,32
00,1610612745,HOU,Houston,42,21,8,28,0,0,1,14,13,20
00,1610612759,SAS,San Antonio,64,19,13,0,0,0,0,17,10,24
00,1610612766,CHA,Charlotte,38,12,3,1,4,7,1,7,12,8
00,1610612757,POR,Portland,34,3,4,16,4,7,0,20,14,19
00,1610612762,UTA,Utah,36,12,8,8,5,2,0,12,4,11
00,1610612739,CLE,Cleveland,46,10,11,10,5,2,0,12,5,19
00,1610612752,NYK,New York,34,8,2,15,8,4,3,16,8,29
00,1610612760,OKC,Oklahoma City,36,11,5,6,8,4,0,14,8,15
00,1610612746,LAC,LA,48,21,4,2,4,4,1,18,16,17
00,1610612748,MIA,Miami,22,7,6,11,4,4,1,9,9,8
00,1610612749,MIL,Milwaukee,44,11,12,4,16,14,0,14,11,15
00,1610612745,HOU,Houston,40,13,9,12,16,14,0,15,10,23
00,1610612750,MIN,Minnesota,46,19,14,15,6,1,1,7,15,7
00,1610612756,PHX,Phoenix,34,15,10,5,7,2,4,27,7,29
00,1610612759,SAS,San Antonio,48,16,19,2,1,3,0,7,8,4
00,1610612742,DAL,Dallas,36,8,2,16,0,2,1,10,5,15
00,1610612763,MEM,Memphis,24,16,10,2,6,5,1,14,6,21
00,1610612738,BOS,Boston,32,13,13,21,6,5,1,17,8,14
00,1610612758,SAC,Sacramento,36,7,4,3,9,10,2,17,10,13
00,1610612761,TOR,Toronto,40,15,21,16,9,10,0,12,11,3
00,1610612765,DET,Detroit,38,18,7,24,0,2,0,13,11,18
00,1610612753,ORL,Orlando,42,4,5,0,0,2,1,17,10,25
00,1610612751,BKN,Brooklyn,38,6,2,5,12,6,3,12,8,15
00,1610612754,IND,Indiana,44,5,9,16,12,6,0,15,8,18
00,1610612764,WAS,Washington,46,16,9,5,15,9,0,10,7,9
00,1610612739,CLE,Cleveland,40,8,8,9,15,9,1,9,7,5
00,1610612752,NYK,New York,46,0,8,4,1,2,0,17,10,21
00,1610612766,CHA,Charlotte,52,18,15,27,1,2,0,19,7,13
00,1610612738,BOS,Boston,30,1,18,19,2,2,1,20,4,27
00,1610612754,IND,Indiana,40,11,25,5,1,2,1,13,11,14
00,1610612737,ATL,Atlanta,46,15,9,14,12,8,1,13,8,17
00,1610612748,MIA,Miami,44,14,10,9,12,8,0,19,9,17
00,1610612741,CHI,Chicago,32,7,16,12,15,9,1,16,10,21
00,1610612755,PHI,Philadelphia,54,22,25,9,15,9,0,20,7,28
00,1610612762,UTA,Utah,58,11,12,8,23,14,0,6,4,10
00,1610612745,HOU,Houston,40,4,13,21,23,14,0,14,3,6
00,1610612757,POR,Portland,54,12,10,10,20,16,0,17,5,16
00,1610612750,MIN,Minnesota,48,13,4,5,21,17,0,10,14,11
00,1610612743,DEN,Denver,42,17,12,10,3,5,1,12,9,16
00,1610612760,OKC,Oklahoma City,48,5,10,15,4,6,0,10,6,8
00,1610612756,PHX,Phoenix,44,7,23,8,11,9,1,19,7,14
00,1610612742,DAL,Dallas,34,14,9,12,11,9,0,15,8,22
00,1610612759,SAS,San Antonio,40,7,29,18,1,1,2,18,7,17
00,1610612746,LAC,LA,48,16,18,2,1,1,1,18,8,21
00,1610612744,GSW,Golden State,56,19,17,10,12,10,1,15,9,12
00,1610612747,LAL,Los Angeles,56,12,17,8,12,10,0,12,15,11
00,1610612755,PHI,Philadelphia,32,9,10,16,17,8,1,20,7,21
00,1610612758,SAC,Sacramento,48,10,8,8,17,8,0,12,16,15
00,1610612764,WAS,Washington,44,15,13,25,1,2,0,16,6,14
00,1610612740,NOP,New Orleans,48,12,8,2,1,2,0,16,11,25
00,1610612749,MIL,Milwaukee,48,15,24,20,5,2,0,14,4,16
00,1610612739,CLE,Cleveland,40,6,3,11,5,2,0,14,7,17
00,1610612766,CHA,Charlotte,50,16,2,4,3,2,0,12,15,28
00,1610612761,TOR,Toronto,54,5,14,25,3,2,0,14,3,12
00,1610612754,IND,Indiana,44,11,10,20,13,8,1,10,5,8
00,1610612737,ATL,Atlanta,42,13,7,9,13,8,1,14,7,15
00,1610612738,BOS,Boston,28,7,14,12,1,1,0,10,8,12
00,1610612748,MIA,Miami,42,7,5,12,1,1,3,15,10,14
00,1610612751,BKN,Brooklyn,28,10,0,1,2,0,1,11,4,9
00,1610612758,SAC,Sacramento,36,15,3,21,2,0,2,14,8,11
00,1610612741,CHI,Chicago,48,6,6,30,0,0,2,13,5,19
00,1610612753,ORL,Orlando,54,16,10,0,0,0,0,9,11,15
00,1610612745,HOU,Houston,40,15,6,3,6,4,1,15,12,25
00,1610612747,LAL,Los Angeles,38,15,20,22,6,4,0,10,15,17
00,1610612760,OKC,Oklahoma City,50,11,18,33,0,0,1,14,4,11
00,1610612762,UTA,Utah,30,11,9,0,0,0,1,19,9,28
00,1610612765,DET,Detroit,36,8,24,9,5,4,1,13,4,12
00,1610612742,DAL,Dallas,40,3,6,24,5,4,0,12,6,11
00,1610612743,DEN,Denver,40,7,18,14,8,7,1,22,4,21
00,1610612750,MIN,Minnesota,52,8,12,8,8,7,1,9,3,9
00,1610612759,SAS,San Antonio,44,4,7,11,14,10,0,23,4,27
00,1610612757,POR,Portland,46,20,10,6,14,10,1,9,8,13
00,1610612763,MEM,Memphis,24,16,18,10,1,3,1,17,11,12
00,1610612744,GSW,Golden State,38,15,2,15,1,3,0,16,6,16
00,1610612746,LAC,LA,56,15,22,25,0,0,0,9,8,10
00,1610612756,PHX,Phoenix,42,18,13,0,0,0,0,10,10,8
00,1610612739,CLE,Cleveland,50,7,12,10,26,13,0,12,6,15
00,1610612741,CHI,Chicago,48,0,8,5,26,13,2,14,7,19
00,1610612755,PHI,Philadelphia,66,17,11,22,13,3,1,24,6,32
00,1610612761,TOR,Toronto,36,15,6,6,13,3,1,22,7,32
00,1610612752,NYK,New York,40,18,9,14,4,6,0,17,11,15
00,1610612738,BOS,Boston,24,5,4,9,4,6,0,10,10,12
00,1610612763,MEM,Memphis,58,8,11,12,12,6,1,10,7,8
00,1610612756,PHX,Phoenix,40,19,11,12,13,6,0,10,8,14
00,1610612762,UTA,Utah,26,8,2,13,4,1,3,15,8,18
00,1610612759,SAS,San Antonio,40,1,8,1,4,1,0,14,6,8
00,1610612765,DET,Detroit,52,21,15,13,4,7,1,12,6,6
00,1610612752,NYK,New York,54,18,0,5,3,6,1,15,10,9
00,1610612740,NOP,New Orleans,48,13,21,27,0,0,0,15,9,12
00,1610612753,ORL,Orlando,50,13,16,0,0,0,0,14,12,19
00,1610612764,WAS,Washington,26,3,10,0,0,1,0,7,7,11
00,1610612751,BKN,Brooklyn,48,10,14,40,0,1,4,18,9,17
00,1610612748,MIA,Miami,36,4,6,13,0,2,1,12,3,7
00,1610612742,DAL,Dallas,36,7,4,0,0,2,0,8,7,10
00,1610612746,LAC,LA,44,14,14,13,3,2,0,8,13,13
00,1610612745,HOU,Houston,36,8,18,15,3,2,1,18,9,17
00,1610612749,MIL,Milwaukee,48,14,11,5,13,11,1,8,10,11
00,1610612766,CHA,Charlotte,34,13,10,12,12,10,0,9,6,7
00,1610612737,ATL,Atlanta,48,10,13,5,8,8,2,17,11,23
00,1610612760,OKC,Oklahoma City,42,23,17,16,8,8,0,19,16,33
00,1610612757,POR,Portland,46,8,4,2,3,3,1,10,10,11
00,1610612743,DEN,Denver,64,22,2,21,3,3,0,14,9,10
00,1610612747,LAL,Los Angeles,52,18,24,3,9,1,2,17,12,18
00,1610612744,GSW,Golden State,62,10,26,23,9,1,1,16,9,23
00,1610612755,PHI,Philadelphia,44,5,6,3,7,10,1,23,16,28
00,1610612761,TOR,Toronto,40,11,13,21,7,10,1,18,7,22
00,1610612766,CHA,Charlotte,40,7,2,6,14,8,1,17,11,21
00,1610612749,MIL,Milwaukee,48,14,14,18,14,8,0,9,7,7
00,1610612751,BKN,Brooklyn,40,18,6,19,7,4,4,14,10,18
00,1610612754,IND,Indiana,54,10,18,9,7,4,1,9,8,16
00,1610612764,WAS,Washington,50,25,19,29,6,1,1,17,7,19
00,1610612753,ORL,Orlando,50,9,10,1,6,1,0,12,9,17
00,1610612737,ATL,Atlanta,54,6,13,10,18,18,0,15,5,17
00,1610612742,DAL,Dallas,50,8,5,5,18,18,1,11,9,18
00,1610612741,CHI,Chicago,38,12,13,7,10,9,0,15,8,24
00,1610612738,BOS,Boston,52,12,11,25,10,9,1,6,7,7
00,1610612740,NOP,New Orleans,40,16,5,24,8,8,0,14,4,12
00,1610612748,MIA,Miami,36,20,2,4,8,8,1,14,10,18
00,1610612746,LAC,LA,40,3,18,7,3,2,1,11,11,14
00,1610612763,MEM,Memphis,46,20,23,16,3,2,1,10,6,14
00,1610612762,UTA,Utah,42,8,8,1,2,0,2,14,6,20
00,1610612760,OKC,Oklahoma City,32,16,4,15,2,0,1,8,6,7
00,1610612744,GSW,Golden State,40,11,19,3,7,8,2,18,9,21
00,1610612743,DEN,Denver,48,18,7,19,7,8,1,19,9,20
00,1610612750,MIN,Minnesota,52,13,12,22,0,0,0,14,7,18
00,1610612756,PHX,Phoenix,48,17,17,0,0,0,0,13,11,18
00,1610612757,POR,Portland,44,23,10,5,6,7,0,11,11,8
00,1610612747,LAL,Los Angeles,50,14,16,9,5,7,0,17,7,16
00,1610612759,SAS,San Antonio,40,12,3,15,14,5,0,8,5,7
00,1610612758,SAC,Sacramento,46,15,15,5,14,5,0,10,5,12
00,1610612752,NYK,New York,46,17,4,7,18,8,3,13,16,8
00,1610612755,PHI,Philadelphia,38,18,10,9,18,8,0,15,9,15
00,1610612744,GSW,Golden State,44,15,33,9,7,9,0,15,4,20
00,1610612739,CLE,Cleveland,20,14,9,7,7,9,0,14,11,12
00,1610612764,WAS,Washington,60,18,16,11,4,6,1,9,7,8
00,1610612738,BOS,Boston,44,9,9,5,4,6,1,17,8,19
00,1610612760,OKC,Oklahoma City,42,9,20,8,14,9,1,15,6,11
00,1610612745,HOU,Houston,44,12,9,8,14,9,1,14,9,14
00,1610612747,LAL,Los Angeles,52,12,22,2,8,1,0,12,8,23
00,1610612750,MIN,Minnesota,58,12,17,17,8,1,0,15,8,27
00,1610612754,IND,Indiana,44,10,6,0,0,0,0,12,10,20
00,1610612765,DET,Detroit,52,15,8,27,0,0,3,13,9,17
00,1610612742,DAL,Dallas,48,14,14,11,7,8,1,14,7,7
00,1610612761,TOR,Toronto,34,11,19,7,7,8,2,12,9,16
00,1610612748,MIA,Miami,46,14,8,21,6,8,2,17,5,19
00,1610612753,ORL,Orlando,46,7,13,11,6,8,0,17,5,18
00,1610612749,MIL,Milwaukee,42,7,19,9,7,8,3,20,16,24
00,1610612741,CHI,Chicago,54,14,13,11,7,8,1,7,14,12
00,1610612751,BKN,Brooklyn,50,15,14,2,7,7,0,13,5,15
00,1610612759,SAS,San Antonio,54,9,6,17,7,7,0,12,6,14
00,1610612762,UTA,Utah,34,20,2,3,5,3,0,7,8,9
00,1610612743,DEN,Denver,44,18,7,24,5,3,1,10,4,10
00,1610612756,PHX,Phoenix,30,11,11,11,6,7,2,21,18,33
00,1610612763,MEM,Memphis,52,13,14,4,6,7,0,10,8,7
00,1610612746,LAC,LA,58,23,22,27,10,4,0,13,8,9
00,1610612758,SAC,Sacramento,48,8,19,4,10,4,1,10,9,16
00,1610612738,BOS,Boston,30,5,19,20,0,0,1,16,4,17
00,1610612766,CHA,Charlotte,32,17,8,0,0,0,1,12,6,14
00,1610612742,DAL,Dallas,46,4,15,4,7,5,1,10,4,8
00,1610612754,IND,Indiana,34,8,3,9,7,5,0,15,8,18
00,1610612764,WAS,Washington,34,11,19,10,5,10,1,14,9,15
00,1610612737,ATL,Atlanta,50,20,3,18,5,10,1,12,12,13
00,1610612741,CHI,Chicago,32,16,13,5,7,2,0,15,6,13
00,1610612752,NYK,New York,46,11,12,15,7,2,0,12,6,11
00,1610612750,MIN,Minnesota,52,11,7,19,8,7,0,6,8,8
00,1610612743,DEN,Denver,46,7,15,3,8,7,0,9,7,13
00,1610612740,NOP,New Orleans,48,13,20,33,3,1,1,11,8,16
00,1610612751,BKN,Brooklyn,30,12,6,3,3,1,2,17,3,18
00,1610612760,OKC,Oklahoma City,50,24,18,21,2,4,0,12,11,12
00,1610612761,TOR,Toronto,48,7,12,12,2,4,0,11,5,15
00,1610612739,CLE,Cleveland,34,9,17,8,8,4,1,12,7,15
00,1610612758,SAC,Sacramento,44,10,4,17,8,4,0,11,5,16
00,1610612744,GSW,Golden State,60,6,30,30,10,4,0,16,3,26
00,1610612762,UTA,Utah,46,11,16,7,10,4,0,13,4,15
00,1610612763,MEM,Memphis,46,12,4,13,6,6,1,11,10,18
00,1610612747,LAL,Los Angeles,50,23,9,4,6,6,1,12,15,10
00,1610612765,DET,Detroit,42,8,20,5,8,5,1,16,6,14
00,1610612753,ORL,Orlando,42,15,11,17,8,5,1,19,6,18
00,1610612745,HOU,Houston,28,10,14,26,0,0,1,17,10,22
00,1610612738,BOS,Boston,56,10,13,1,1,0,1,17,12,21
00,1610612749,MIL,Milwaukee,62,8,13,9,1,2,2,18,3,16
00,1610612750,MIN,Minnesota,32,4,13,20,1,2,3,19,7,22
00,1610612759,SAS,San Antonio,36,18,5,17,2,2,0,9,10,10
00,1610612752,NYK,New York,50,20,11,1,2,2,1,10,4,14
00,1610612757,POR,Portland,38,12,4,10,5,8,0,15,13,19
00,1610612755,PHI,Philadelphia,36,7,12,18,5,8,1,14,3,18
00,1610612745,HOU,Houston,44,9,8,5,1,3,0,14,8,19
00,1610612764,WAS,Washington,46,23,19,28,1,3,2,18,10,16
00,1610612737,ATL,Atlanta,50,14,12,5,5,6,0,18,12,13
00,1610612761,TOR,Toronto,56,21,8,22,5,6,1,12,7,17
00,1610612748,MIA,Miami,44,7,6,10,1,1,0,11,7,14
00,1610612751,BKN,Brooklyn,42,9,11,38,1,1,1,19,5,22
00,1610612754,IND,Indiana,54,11,10,4,2,3,0,10,10,13
00,1610612741,CHI,Chicago,40,7,6,19,2,3,0,15,5,15
00,1610612742,DAL,Dallas,44,7,30,26,0,0,3,18,7,16
00,1610612740,NOP,New Orleans,56,5,27,0,0,0,0,8,7,11
00,1610612749,MIL,Milwaukee,54,16,19,22,0,1,0,9,7,6
00,1610612760,OKC,Oklahoma City,50,10,17,0,0,1,1,13,12,19
00,1610612758,SAC,Sacramento,40,11,14,4,9,5,0,9,3,13
00,1610612756,PHX,Phoenix,38,19,18,14,9,5,1,11,12,12
00,1610612766,CHA,Charlotte,46,18,12,15,8,7,1,11,12,11
00,1610612744,GSW,Golden State,38,10,16,9,8,7,1,18,5,32
00,1610612746,LAC,LA,58,26,12,18,0,0,3,16,12,18
00,1610612747,LAL,Los Angeles,70,15,23,0,0,0,0,12,7,14
00,1610612759,SAS,San Antonio,38,14,4,0,0,0,0,14,6,14
00,1610612765,DET,Detroit,40,6,13,19,0,0,0,11,5,12
00,1610612748,MIA,Miami,54,10,11,6,2,2,2,10,6,12
00,1610612753,ORL,Orlando,50,9,26,18,2,2,0,12,4,16
00,1610612752,NYK,New York,60,15,11,16,6,5,1,7,5,7
00,1610612740,NOP,New Orleans,58,6,12,8,6,5,0,10,4,13
00,1610612737,ATL,Atlanta,28,14,10,19,9,1,0,13,8,10
00,1610612757,POR,Portland,46,24,10,11,9,1,0,20,7,18
00,1610612762,UTA,Utah,52,2,8,15,4,0,0,11,5,11
00,1610612739,CLE,Cleveland,38,16,9,14,4,0,0,15,5,12
00,1610612744,GSW,Golden State,44,12,20,21,2,5,0,10,5,15
00,1610612763,MEM,Memphis,54,18,8,3,2,5,1,8,8,13
00,1610612755,PHI,Philadelphia,48,2,11,11,6,4,0,13,12,12
00,1610612743,DEN,Denver,52,15,16,14,6,4,0,13,9,13
00,1610612741,CHI,Chicago,50,14,14,12,8,9,0,12,8,15
00,1610612764,WAS,Washington,46,19,10,4,9,9,0,10,8,10
00,1610612754,IND,Indiana,36,16,8,0,0,0,1,17,11,21
00,1610612750,MIN,Minnesota,58,17,19,29,0,0,1,8,7,7
00,1610612738,BOS,Boston,34,19,9,14,2,4,0,17,5,17
00,1610612751,BKN,Brooklyn,50,9,6,2,2,4,2,11,8,14
00,1610612745,HOU,Houston,58,19,3,9,23,18,1,12,15,16
00,1610612747,LAL,Los Angeles,82,24,12,17,22,17,2,16,15,24
00,1610612742,DAL,Dallas,46,16,0,6,21,10,1,8,8,11
00,1610612760,OKC,Oklahoma City,34,16,15,6,21,10,0,11,11,8
00,1610612766,CHA,Charlotte,32,22,13,14,8,2,0,17,9,12
00,1610612746,LAC,LA,46,8,5,10,8,2,1,17,6,25
00,1610612763,MEM,Memphis,38,4,7,33,1,2,0,16,8,13
00,1610612758,SAC,Sacramento,36,7,15,3,1,2,0,16,8,16
00,1610612755,PHI,Philadelphia,42,17,16,18,4,5,0,21,10,23
00,1610612756,PHX,Phoenix,42,15,11,3,4,5,0,16,11,18
00,1610612751,BKN,Brooklyn,48,15,5,3,13,15,0,13,7,12
00,1610612753,ORL,Orlando,46,19,6,8,13,15,0,12,8,9
00,1610612749,MIL,Milwaukee,52,12,16,4,12,10,1,15,11,13
