GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0021800228,1610612740,Pelicans,NOP,New Orleans,240:00,0.54,0.391,0.107,0.213,0.563,0.137,0.125,0.275
0021800228,1610612743,Nuggets,DEN,Denver,240:00,0.563,0.137,0.125,0.196,0.54,0.391,0.107,0.277
0021800229,1610612762,Jazz,UTA,Utah,240:00,0.519,0.346,0.153,0.143,0.412,0.22,0.145,0.344
0021800229,1610612738,Celtics,BOS,Boston,240:00,0.412,0.22,0.145,0.279,0.519,0.346,0.153,0.224
0021800230,1610612761,Raptors,TOR,Toronto,240:00,0.618,0.146,0.21,0.19,0.395,0.244,0.2,0.19
0021800230,1610612741,Bulls,CHI,Chicago,240:00,0.395,0.244,0.2,0.121,0.618,0.146,0.21,0.31
0021800231,1610612758,Kings,SAC,Sacramento,240:00,0.505,0.118,0.129,0.232,0.691,0.296,0.205,0.27
0021800231,1610612745,Rockets,HOU,Houston,240:00,0.691,0.296,0.205,0.162,0.505,0.118,0.129,0.321
0021800232,1610612744,Warriors,GSW,Golden State,240:00,0.495,0.181,0.118,0.226,0.523,0.395,0.097,0.24
0021800232,1610612742,Mavericks,DAL,Dallas,240:00,0.523,0.395,0.097,0.16,0.495,0.181,0.118,0.283
0021800233,1610612756,Suns,PHX,Phoenix,240:00,0.524,0.256,0.147,0.083,0.488,0.376,0.175,0.354
0021800233,1610612760,Thunder,OKC,Oklahoma City,240:00,0.488,0.376,0.175,0.292,0.524,0.256,0.147,0.146
0021800234,1610612750,Timberwolves,MIN,Minnesota,240:00,0.463,0.2,0.206,0.2,0.5,0.305,0.126,0.216
0021800234,1610612763,Grizzlies,MEM,Memphis,240:00,0.5,0.305,0.126,0.196,0.463,0.2,0.206,0.3
0021800235,1610612748,Heat,MIA,Miami,240:00,0.477,0.218,0.144,0.226,0.5,0.221,0.1,0.321
0021800235,1610612747,Lakers,LAL,Los Angeles,240:00,0.5,0.221,0.1,0.25,0.477,0.218,0.144,0.302
0021800236,1610612753,Magic,ORL,Orlando,240:00,0.649,0.31,0.161,0.179,0.506,0.402,0.141,0.388
0021800236,1610612752,Knicks,NYK,New York,240:00,0.506,0.402,0.141,0.347,0.649,0.31,0.161,0.333
0021800237,1610612764,Wizards,WAS,Washington,240:00,0.516,0.219,0.111,0.153,0.517,0.407,0.14,0.224
0021800237,1610612757,Trail Blazers,POR,Portland,240:00,0.517,0.407,0.14,0.184,0.516,0.219,0.111,0.237
0021800238,1610612759,Spurs,SAS,San Antonio,240:00,0.5,0.185,0.111,0.208,0.436,0.244,0.123,0.269
0021800238,1610612744,Warriors,GSW,Golden State,240:00,0.436,0.244,0.123,0.192,0.5,0.185,0.111,0.283
0021800239,1610612766,Hornets,CHA,Charlotte,240:00,0.567,0.247,0.134,0.16,0.556,0.202,0.119,0.196
0021800239,1610612738,Celtics,BOS,Boston,240:00,0.556,0.202,0.119,0.174,0.567,0.247,0.134,0.26
0021800240,1610612765,Pistons,DET,Detroit,240:00,0.534,0.213,0.125,0.271,0.494,0.43,0.108,0.245
0021800240,1610612739,Cavaliers,CLE,Cleveland,240:00,0.494,0.43,0.108,0.224,0.534,0.213,0.125,0.354
0021800241,1610612762,Jazz,UTA,Utah,240:00,0.561,0.216,0.196,0.071,0.591,0.183,0.091,0.306
0021800241,1610612754,Pacers,IND,Indiana,240:00,0.591,0.183,0.091,0.224,0.561,0.216,0.196,0.143
0021800242,1610612756,Suns,PHX,Phoenix,240:00,0.58,0.276,0.123,0.102,0.524,0.5,0.175,0.375
0021800242,1610612755,76ers,PHI,Philadelphia,240:00,0.524,0.5,0.175,0.271,0.58,0.276,0.123,0.122
0021800243,1610612746,Clippers,LAC,LA,240:00,0.484,0.505,0.132,0.254,0.505,0.188,0.146,0.304
0021800243,1610612737,Hawks,ATL,Atlanta,240:00,0.505,0.188,0.146,0.286,0.484,0.505,0.132,0.356
0021800244,1610612763,Grizzlies,MEM,Memphis,240:00,0.544,0.177,0.166,0.119,0.398,0.239,0.109,0.267
0021800244,1610612742,Mavericks,DAL,Dallas,240:00,0.398,0.239,0.109,0.117,0.544,0.177,0.166,0.143
0021800245,1610612749,Bucks,MIL,Milwaukee,240:00,0.517,0.25,0.175,0.255,0.489,0.096,0.175,0.309
0021800245,1610612743,Nuggets,DEN,Denver,240:00,0.489,0.096,0.175,0.236,0.517,0.25,0.175,0.333
0021800246,1610612759,Spurs,SAS,San Antonio,240:00,0.543,0.319,0.144,0.346,0.627,0.137,0.105,0.409
0021800246,1610612740,Pelicans,NOP,New Orleans,240:00,0.627,0.137,0.105,0.318,0.543,0.319,0.144,0.423
0021800247,1610612758,Kings,SAC,Sacramento,240:00,0.52,0.167,0.136,0.233,0.472,0.148,0.113,0.288
0021800247,1610612760,Thunder,OKC,Oklahoma City,240:00,0.472,0.148,0.113,0.197,0.52,0.167,0.136,0.267
0021800248,1610612761,Raptors,TOR,Toronto,240:00,0.5,0.092,0.159,0.12,0.452,0.226,0.147,0.255
0021800248,1610612753,Magic,ORL,Orlando,240:00,0.452,0.226,0.147,0.216,0.5,0.092,0.159,0.22
0021800249,1610612764,Wizards,WAS,Washington,240:00,0.5,0.419,0.066,0.204,0.579,0.202,0.174,0.217
0021800249,1610612746,Clippers,LAC,LA,240:00,0.579,0.202,0.174,0.152,0.5,0.419,0.066,0.278
0021800250,1610612748,Heat,MIA,Miami,240:00,0.395,0.2,0.134,0.273,0.477,0.295,0.122,0.25
0021800250,1610612751,Nets,BKN,Brooklyn,240:00,0.477,0.295,0.122,0.25,0.395,0.2,0.134,0.348
0021800251,1610612757,Trail Blazers,POR,Portland,240:00,0.558,0.179,0.119,0.264,0.584,0.265,0.154,0.273
0021800251,1610612752,Knicks,NYK,New York,240:00,0.584,0.265,0.154,0.227,0.558,0.179,0.119,0.34
0021800252,1610612754,Pacers,IND,Indiana,240:00,0.554,0.202,0.147,0.227,0.675,0.275,0.125,0.222
0021800252,1610612766,Hornets,CHA,Charlotte,240:00,0.675,0.275,0.125,0.167,0.554,0.202,0.147,0.25
0021800253,1610612755,76ers,PHI,Philadelphia,240:00,0.5,0.265,0.14,0.2,0.485,0.337,0.14,0.387
0021800253,1610612740,Pelicans,NOP,New Orleans,240:00,0.485,0.337,0.14,0.323,0.5,0.265,0.14,0.327
0021800254,1610612761,Raptors,TOR,Toronto,240:00,0.594,0.256,0.181,0.311,0.505,0.194,0.089,0.17
0021800254,1610612737,Hawks,ATL,Atlanta,240:00,0.505,0.194,0.089,0.17,0.594,0.256,0.181,0.422
0021800255,1610612752,Knicks,NYK,New York,240:00,0.579,0.191,0.163,0.191,0.443,0.33,0.077,0.313
0021800255,1610612738,Celtics,BOS,Boston,240:00,0.443,0.33,0.077,0.234,0.579,0.191,0.163,0.255
0021800256,1610612747,Lakers,LAL,Los Angeles,240:00,0.571,0.359,0.153,0.167,0.446,0.147,0.031,0.266
0021800256,1610612739,Cavaliers,CLE,Cleveland,240:00,0.446,0.147,0.031,0.234,0.571,0.359,0.153,0.262
0021800257,1610612756,Suns,PHX,Phoenix,240:00,0.541,0.102,0.119,0.12,0.636,0.296,0.163,0.135
0021800257,1610612741,Bulls,CHI,Chicago,240:00,0.636,0.296,0.163,0.108,0.541,0.102,0.119,0.24
0021800258,1610612745,Rockets,HOU,Houston,240:00,0.646,0.5,0.153,0.156,0.565,0.435,0.156,0.367
0021800258,1610612765,Pistons,DET,Detroit,240:00,0.565,0.435,0.156,0.306,0.646,0.5,0.153,0.219
0021800259,1610612757,Trail Blazers,POR,Portland,240:00,0.414,0.301,0.151,0.161,0.597,0.157,0.12,0.385
0021800259,1610612749,Bucks,MIL,Milwaukee,240:00,0.597,0.157,0.12,0.25,0.414,0.301,0.151,0.226
0021800260,1610612750,Timberwolves,MIN,Minnesota,240:00,0.5,0.329,0.179,0.174,0.551,0.067,0.145,0.234
0021800260,1610612743,Nuggets,DEN,Denver,240:00,0.551,0.067,0.145,0.191,0.5,0.329,0.179,0.261
0021800261,1610612742,Mavericks,DAL,Dallas,240:00,0.558,0.526,0.129,0.186,0.521,0.223,0.138,0.309
0021800261,1610612751,Nets,BKN,Brooklyn,240:00,0.521,0.223,0.138,0.291,0.558,0.526,0.129,0.326
0021800262,1610612759,Spurs,SAS,San Antonio,240:00,0.47,0.366,0.096,0.208,0.531,0.259,0.094,0.209
0021800262,1610612763,Grizzlies,MEM,Memphis,240:00,0.531,0.259,0.094,0.093,0.47,0.366,0.096,0.229
0021800263,1610612762,Jazz,UTA,Utah,240:00,0.5,0.352,0.1,0.211,0.59,0.213,0.11,0.234
0021800263,1610612758,Kings,SAC,Sacramento,240:00,0.59,0.213,0.11,0.17,0.5,0.352,0.1,0.281
0021800264,1610612760,Thunder,OKC,Oklahoma City,240:00,0.542,0.142,0.096,0.3,0.476,0.289,0.164,0.173
0021800264,1610612744,Warriors,GSW,Golden State,240:00,0.476,0.289,0.164,0.135,0.542,0.142,0.096,0.367
0021800265,1610612750,Timberwolves,MIN,Minnesota,240:00,0.527,0.185,0.072,0.184,0.506,0.329,0.189,0.313
0021800265,1610612751,Nets,BKN,Brooklyn,240:00,0.506,0.329,0.189,0.188,0.527,0.185,0.072,0.204
0021800266,1610612763,Grizzlies,MEM,Memphis,265:00,0.505,0.196,0.153,0.111,0.468,0.287,0.101,0.196
0021800266,1610612746,Clippers,LAC,LA,265:00,0.468,0.287,0.101,0.143,0.505,0.196,0.153,0.204
0021800267,1610612745,Rockets,HOU,Houston,265:00,0.469,0.214,0.134,0.293,0.494,0.455,0.133,0.396
0021800267,1610612765,Pistons,DET,Detroit,265:00,0.494,0.455,0.133,0.264,0.469,0.214,0.134,0.345
0021800268,1610612738,Celtics,BOS,Boston,240:00,0.533,0.231,0.146,0.137,0.469,0.358,0.191,0.18
0021800268,1610612737,Hawks,ATL,Atlanta,240:00,0.469,0.358,0.191,0.1,0.533,0.231,0.146,0.255
0021800269,1610612752,Knicks,NYK,New York,240:00,0.516,0.297,0.09,0.235,0.431,0.287,0.13,0.446
0021800269,1610612740,Pelicans,NOP,New Orleans,240:00,0.431,0.287,0.13,0.308,0.516,0.297,0.09,0.275
0021800270,1610612755,76ers,PHI,Philadelphia,240:00,0.613,0.347,0.108,0.108,0.586,0.172,0.095,0.391
0021800270,1610612739,Cavaliers,CLE,Cleveland,240:00,0.586,0.172,0.095,0.304,0.613,0.347,0.108,0.162
0021800271,1610612764,Wizards,WAS,Washington,240:00,0.445,0.19,0.121,0.233,0.586,0.204,0.145,0.347
0021800271,1610612761,Raptors,TOR,Toronto,240:00,0.586,0.204,0.145,0.265,0.445,0.19,0.121,0.333
0021800272,1610612759,Spurs,SAS,San Antonio,240:00,0.566,0.289,0.151,0.2,0.48,0.091,0.115,0.273
0021800272,1610612754,Pacers,IND,Indiana,240:00,0.48,0.091,0.115,0.2,0.566,0.289,0.151,0.244
0021800273,1610612748,Heat,MIA,Miami,240:00,0.483,0.356,0.134,0.182,0.41,0.213,0.156,0.288
0021800273,1610612741,Bulls,CHI,Chicago,240:00,0.41,0.213,0.156,0.186,0.483,0.356,0.134,0.2
0021800274,1610612760,Thunder,OKC,Oklahoma City,240:00,0.5,0.258,0.131,0.196,0.489,0.149,0.136,0.275
0021800274,1610612766,Hornets,CHA,Charlotte,240:00,0.489,0.149,0.136,0.216,0.5,0.258,0.131,0.286
0021800275,1610612756,Suns,PHX,Phoenix,240:00,0.55,0.244,0.105,0.13,0.54,0.345,0.131,0.22
0021800275,1610612749,Bucks,MIL,Milwaukee,240:00,0.54,0.345,0.131,0.14,0.55,0.244,0.105,0.152
0021800276,1610612753,Magic,ORL,Orlando,240:00,0.456,0.241,0.153,0.082,0.522,0.183,0.111,0.32
0021800276,1610612743,Nuggets,DEN,Denver,240:00,0.522,0.183,0.111,0.24,0.456,0.241,0.153,0.184
0021800277,1610612757,Trail Blazers,POR,Portland,240:00,0.457,0.237,0.125,0.2,0.665,0.188,0.148,0.25
0021800277,1610612744,Warriors,GSW,Golden State,240:00,0.665,0.188,0.148,0.15,0.457,0.237,0.125,0.283
0021800278,1610612762,Jazz,UTA,Utah,240:00,0.412,0.2,0.182,0.13,0.5,0.228,0.227,0.196
0021800278,1610612747,Lakers,LAL,Los Angeles,240:00,0.5,0.228,0.227,0.109,0.412,0.2,0.182,0.185
0021800279,1610612745,Rockets,HOU,Houston,240:00,0.601,0.378,0.17,0.186,0.528,0.322,0.145,0.51
0021800279,1610612739,Cavaliers,CLE,Cleveland,240:00,0.528,0.322,0.145,0.392,0.601,0.378,0.17,0.256
0021800280,1610612764,Wizards,WAS,Washington,240:00,0.622,0.256,0.136,0.111,0.539,0.233,0.148,0.16
0021800280,1610612740,Pelicans,NOP,New Orleans,240:00,0.539,0.233,0.148,0.14,0.622,0.256,0.136,0.156
0021800281,1610612750,Timberwolves,MIN,Minnesota,240:00,0.442,0.223,0.132,0.339,0.457,0.383,0.145,0.208
0021800281,1610612741,Bulls,CHI,Chicago,240:00,0.457,0.383,0.145,0.113,0.442,0.223,0.132,0.435
0021800282,1610612760,Thunder,OKC,Oklahoma City,240:00,0.403,0.223,0.096,0.275,0.463,0.253,0.166,0.361
0021800282,1610612743,Nuggets,DEN,Denver,240:00,0.463,0.253,0.166,0.246,0.403,0.223,0.096,0.348
0021800283,1610612742,Mavericks,DAL,Dallas,240:00,0.575,0.241,0.161,0.26,0.535,0.151,0.179,0.304
0021800283,1610612738,Celtics,BOS,Boston,240:00,0.535,0.151,0.179,0.196,0.575,0.241,0.161,0.32
0021800284,1610612759,Spurs,SAS,San Antonio,240:00,0.587,0.304,0.095,0.191,0.657,0.337,0.123,0.214
0021800284,1610612749,Bucks,MIL,Milwaukee,240:00,0.657,0.337,0.123,0.143,0.587,0.304,0.095,0.234
0021800285,1610612758,Kings,SAC,Sacramento,240:00,0.49,0.299,0.076,0.217,0.523,0.33,0.145,0.245
0021800285,1610612744,Warriors,GSW,Golden State,240:00,0.523,0.33,0.145,0.245,0.49,0.299,0.076,0.267
0021800286,1610612753,Magic,ORL,Orlando,240:00,0.511,0.151,0.134,0.176,0.532,0.392,0.17,0.174
0021800286,1610612747,Lakers,LAL,Los Angeles,240:00,0.532,0.392,0.17,0.109,0.511,0.151,0.134,0.235
0021800287,1610612756,Suns,PHX,Phoenix,240:00,0.561,0.256,0.173,0.233,0.548,0.269,0.125,0.364
0021800287,1610612765,Pistons,DET,Detroit,240:00,0.548,0.269,0.125,0.236,0.561,0.256,0.173,0.256
0021800288,1610612766,Hornets,CHA,Charlotte,240:00,0.543,0.304,0.113,0.192,0.617,0.117,0.143,0.261
0021800288,1610612737,Hawks,ATL,Atlanta,240:00,0.617,0.117,0.143,0.196,0.543,0.304,0.113,0.288
0021800289,1610612755,76ers,PHI,Philadelphia,240:00,0.549,0.363,0.089,0.26,0.625,0.227,0.156,0.293
0021800289,1610612751,Nets,BKN,Brooklyn,240:00,0.625,0.227,0.156,0.244,0.549,0.363,0.089,0.32
0021800290,1610612761,Raptors,TOR,Toronto,240:00,0.583,0.278,0.109,0.244,0.489,0.337,0.071,0.305
0021800290,1610612748,Heat,MIA,Miami,240:00,0.489,0.337,0.071,0.288,0.583,0.278,0.109,0.311
0021800291,1610612752,Knicks,NYK,New York,240:00,0.418,0.352,0.099,0.233,0.506,0.221,0.083,0.17
0021800291,1610612763,Grizzlies,MEM,Memphis,240:00,0.506,0.221,0.083,0.113,0.418,0.352,0.099,0.383
0021800292,1610612762,Jazz,UTA,Utah,240:00,0.587,0.359,0.169,0.277,0.524,0.365,0.156,0.174
0021800292,1610612758,Kings,SAC,Sacramento,240:00,0.524,0.365,0.156,0.152,0.587,0.359,0.169,0.383
0021800293,1610612757,Trail Blazers,POR,Portland,240:00,0.474,0.103,0.123,0.286,0.45,0.378,0.041,0.246
0021800293,1610612746,Clippers,LAC,LA,240:00,0.45,0.378,0.041,0.193,0.474,0.103,0.123,0.304
0021800294,1610612749,Bucks,MIL,Milwaukee,240:00,0.5,0.233,0.152,0.179,0.549,0.37,0.11,0.152
0021800294,1610612766,Hornets,CHA,Charlotte,240:00,0.549,0.37,0.11,0.109,0.5,0.233,0.152,0.268
0021800295,1610612750,Timberwolves,MIN,Minnesota,240:00,0.512,0.221,0.094,0.174,0.477,0.163,0.17,0.3
0021800295,1610612739,Cavaliers,CLE,Cleveland,240:00,0.477,0.163,0.17,0.18,0.512,0.221,0.094,0.261
0021800296,1610612764,Wizards,WAS,Washington,265:00,0.624,0.36,0.121,0.209,0.567,0.278,0.188,0.426
0021800296,1610612745,Rockets,HOU,Houston,265:00,0.567,0.278,0.188,0.333,0.624,0.36,0.121,0.233
0021800297,1610612759,Spurs,SAS,San Antonio,240:00,0.538,0.097,0.1,0.146,0.544,0.122,0.118,0.204
0021800297,1610612741,Bulls,CHI,Chicago,240:00,0.544,0.122,0.118,0.102,0.538,0.097,0.1,0.188
0021800298,1610612740,Pelicans,NOP,New Orleans,240:00,0.519,0.377,0.214,0.205,0.593,0.103,0.146,0.36
0021800298,1610612738,Celtics,BOS,Boston,240:00,0.593,0.103,0.146,0.28,0.519,0.377,0.214,0.341
0021800299,1610612762,Jazz,UTA,Utah,240:00,0.469,0.21,0.195,0.208,0.637,0.202,0.155,0.216
0021800299,1610612754,Pacers,IND,Indiana,240:00,0.637,0.202,0.155,0.108,0.469,0.21,0.195,0.229
0021800300,1610612753,Magic,ORL,Orlando,240:00,0.522,0.233,0.106,0.118,0.565,0.274,0.151,0.326
0021800300,1610612744,Warriors,GSW,Golden State,240:00,0.565,0.274,0.151,0.233,0.522,0.233,0.106,0.235
0021800301,1610612752,Knicks,NYK,New York,240:00,0.445,0.352,0.124,0.228,0.519,0.563,0.123,0.191
0021800301,1610612765,Pistons,DET,Detroit,240:00,0.519,0.563,0.123,0.149,0.445,0.352,0.124,0.246
0021800302,1610612748,Heat,MIA,Miami,240:00,0.534,0.345,0.183,0.216,0.55,0.4,0.222,0.25
0021800302,1610612737,Hawks,ATL,Atlanta,240:00,0.55,0.4,0.222,0.227,0.534,0.345,0.183,0.275
0021800303,1610612761,Raptors,TOR,Toronto,240:00,0.739,0.406,0.162,0.133,0.565,0.247,0.153,0.326
0021800303,1610612763,Grizzlies,MEM,Memphis,240:00,0.565,0.247,0.153,0.256,0.739,0.406,0.162,0.167
0021800304,1610612747,Lakers,LAL,Los Angeles,240:00,0.42,0.207,0.121,0.143,0.531,0.155,0.12,0.36
0021800304,1610612743,Nuggets,DEN,Denver,240:00,0.531,0.155,0.12,0.32,0.42,0.207,0.121,0.179
0021800305,1610612756,Suns,PHX,Phoenix,240:00,0.5,0.196,0.093,0.235,0.483,0.322,0.123,0.393
0021800305,1610612754,Pacers,IND,Indiana,240:00,0.483,0.322,0.123,0.304,0.5,0.196,0.093,0.255
0021800306,1610612766,Hornets,CHA,Charlotte,240:00,0.482,0.446,0.129,0.102,0.403,0.237,0.18,0.306
0021800306,1610612737,Hawks,ATL,Atlanta,240:00,0.403,0.237,0.18,0.258,0.482,0.446,0.129,0.184
0021800307,1610612755,76ers,PHI,Philadelphia,240:00,0.609,0.184,0.157,0.19,0.38,0.239,0.142,0.262
0021800307,1610612752,Knicks,NYK,New York,240:00,0.38,0.239,0.142,0.18,0.609,0.184,0.157,0.262
0021800308,1610612762,Jazz,UTA,Utah,240:00,0.53,0.256,0.186,0.167,0.413,0.326,0.192,0.3
0021800308,1610612751,Nets,BKN,Brooklyn,240:00,0.413,0.326,0.192,0.233,0.53,0.256,0.186,0.25
0021800309,1610612745,Rockets,HOU,Houston,240:00,0.534,0.264,0.18,0.294,0.641,0.282,0.149,0.425
0021800309,1610612742,Mavericks,DAL,Dallas,240:00,0.641,0.282,0.149,0.25,0.534,0.264,0.18,0.412
0021800310,1610612749,Bucks,MIL,Milwaukee,240:00,0.563,0.276,0.118,0.167,0.511,0.326,0.106,0.226
0021800310,1610612741,Bulls,CHI,Chicago,240:00,0.511,0.326,0.106,0.17,0.563,0.276,0.118,0.167
0021800311,1610612759,Spurs,SAS,San Antonio,240:00,0.437,0.149,0.191,0.226,0.596,0.152,0.089,0.327
0021800311,1610612750,Timberwolves,MIN,Minnesota,240:00,0.596,0.152,0.089,0.25,0.437,0.149,0.191,0.283
0021800312,1610612764,Wizards,WAS,Washington,240:00,0.5,0.168,0.151,0.2,0.542,0.295,0.181,0.451
0021800312,1610612740,Pelicans,NOP,New Orleans,240:00,0.542,0.295,0.181,0.333,0.5,0.168,0.151,0.2
0021800313,1610612760,Thunder,OKC,Oklahoma City,240:00,0.512,0.174,0.133,0.17,0.444,0.101,0.14,0.211
0021800313,1610612739,Cavaliers,CLE,Cleveland,240:00,0.444,0.101,0.14,0.123,0.512,0.174,0.133,0.213
0021800314,1610612757,Trail Blazers,POR,Portland,240:00,0.547,0.376,0.122,0.25,0.605,0.185,0.151,0.125
0021800314,1610612753,Magic,ORL,Orlando,240:00,0.605,0.185,0.151,0.075,0.547,0.376,0.122,0.308
0021800315,1610612756,Suns,PHX,Phoenix,240:00,0.483,0.202,0.159,0.137,0.529,0.372,0.204,0.431
0021800315,1610612746,Clippers,LAC,LA,240:00,0.529,0.372,0.204,0.353,0.483,0.202,0.159,0.235
0021800316,1610612761,Raptors,TOR,Toronto,265:00,0.606,0.267,0.138,0.159,0.539,0.194,0.137,0.426
0021800316,1610612744,Warriors,GSW,Golden State,265:00,0.539,0.194,0.137,0.315,0.606,0.267,0.138,0.295
0021800317,1610612747,Lakers,LAL,Los Angeles,240:00,0.529,0.267,0.175,0.229,0.43,0.314,0.162,0.291
0021800317,1610612754,Pacers,IND,Indiana,240:00,0.43,0.314,0.162,0.182,0.529,0.267,0.175,0.292
0021800318,1610612758,Kings,SAC,Sacramento,240:00,0.516,0.271,0.107,0.314,0.622,0.311,0.096,0.227
0021800318,1610612746,Clippers,LAC,LA,240:00,0.622,0.311,0.096,0.182,0.516,0.271,0.107,0.392
0021800319,1610612739,Cavaliers,CLE,Cleveland,240:00,0.435,0.455,0.135,0.188,0.625,0.174,0.103,0.326
0021800319,1610612738,Celtics,BOS,Boston,240:00,0.625,0.174,0.103,0.279,0.435,0.455,0.135,0.208
0021800320,1610612762,Jazz,UTA,Utah,240:00,0.654,0.222,0.144,0.15,0.542,0.137,0.079,0.24
0021800320,1610612766,Hornets,CHA,Charlotte,240:00,0.542,0.137,0.079,0.14,0.654,0.222,0.144,0.2
0021800321,1610612765,Pistons,DET,Detroit,240:00,0.516,0.174,0.131,0.245,0.448,0.163,0.15,0.196
0021800321,1610612741,Bulls,CHI,Chicago,240:00,0.448,0.163,0.15,0.137,0.516,0.174,0.131,0.321
0021800322,1610612764,Wizards,WAS,Washington,240:00,0.446,0.207,0.148,0.143,0.5,0.337,0.112,0.345
0021800322,1610612755,76ers,PHI,Philadelphia,240:00,0.5,0.337,0.112,0.293,0.446,0.207,0.148,0.196
0021800323,1610612763,Grizzlies,MEM,Memphis,290:00,0.554,0.218,0.146,0.204,0.532,0.319,0.165,0.278
0021800323,1610612751,Nets,BKN,Brooklyn,290:00,0.532,0.319,0.165,0.204,0.554,0.218,0.146,0.259
0021800324,1610612740,Pelicans,NOP,New Orleans,240:00,0.463,0.354,0.16,0.229,0.489,0.258,0.126,0.333
0021800324,1610612748,Heat,MIA,Miami,240:00,0.489,0.258,0.126,0.228,0.463,0.354,0.16,0.292
0021800325,1610612760,Thunder,OKC,Oklahoma City,240:00,0.625,0.17,0.201,0.167,0.505,0.208,0.188,0.281
0021800325,1610612737,Hawks,ATL,Atlanta,240:00,0.505,0.208,0.188,0.246,0.625,0.17,0.201,0.214
0021800326,1610612759,Spurs,SAS,San Antonio,240:00,0.512,0.233,0.132,0.184,0.612,0.204,0.06,0.288
0021800326,1610612745,Rockets,HOU,Houston,240:00,0.612,0.204,0.06,0.25,0.512,0.233,0.132,0.245
0021800327,1610612756,Suns,PHX,Phoenix,240:00,0.446,0.167,0.138,0.173,0.524,0.22,0.128,0.25
0021800327,1610612753,Magic,ORL,Orlando,240:00,0.524,0.22,0.128,0.182,0.446,0.167,0.138,0.231
0021800328,1610612747,Lakers,LAL,Los Angeles,240:00,0.541,0.372,0.165,0.188,0.453,0.395,0.148,0.218
0021800328,1610612742,Mavericks,DAL,Dallas,240:00,0.453,0.395,0.148,0.164,0.541,0.372,0.165,0.229
0021800329,1610612757,Trail Blazers,POR,Portland,240:00,0.565,0.247,0.145,0.273,0.54,0.299,0.123,0.308
0021800329,1610612743,Nuggets,DEN,Denver,240:00,0.54,0.299,0.123,0.25,0.565,0.247,0.145,0.318
0021800330,1610612752,Knicks,NYK,New York,265:00,0.635,0.219,0.146,0.12,0.585,0.33,0.148,0.275
0021800330,1610612749,Bucks,MIL,Milwaukee,265:00,0.585,0.33,0.148,0.196,0.635,0.219,0.146,0.18
0021800331,1610612744,Warriors,GSW,Golden State,240:00,0.494,0.247,0.148,0.167,0.5,0.204,0.115,0.339
0021800331,1610612765,Pistons,DET,Detroit,240:00,0.5,0.204,0.115,0.237,0.494,0.247,0.148,0.229
0021800332,1610612761,Raptors,TOR,Toronto,240:00,0.531,0.313,0.124,0.14,0.415,0.284,0.12,0.321
0021800332,1610612739,Cavaliers,CLE,Cleveland,240:00,0.415,0.284,0.12,0.196,0.531,0.313,0.124,0.209
0021800333,1610612764,Wizards,WAS,Washington,240:00,0.57,0.228,0.133,0.05,0.42,0.309,0.19,0.278
0021800333,1610612751,Nets,BKN,Brooklyn,240:00,0.42,0.309,0.19,0.204,0.57,0.228,0.133,0.125
0021800334,1610612745,Rockets,HOU,Houston,240:00,0.595,0.357,0.133,0.133,0.489,0.273,0.133,0.196
0021800334,1610612741,Bulls,CHI,Chicago,240:00,0.489,0.273,0.133,0.137,0.595,0.357,0.133,0.2
0021800335,1610612750,Timberwolves,MIN,Minnesota,240:00,0.506,0.39,0.155,0.18,0.571,0.247,0.138,0.244
0021800335,1610612738,Celtics,BOS,Boston,240:00,0.571,0.247,0.138,0.156,0.506,0.39,0.155,0.26
0021800336,1610612758,Kings,SAC,Sacramento,240:00,0.522,0.264,0.186,0.264,0.585,0.22,0.23,0.214
0021800336,1610612754,Pacers,IND,Indiana,240:00,0.585,0.22,0.23,0.143,0.522,0.264,0.186,0.321
0021800337,1610612756,Suns,PHX,Phoenix,240:00,0.468,0.118,0.15,0.123,0.56,0.25,0.173,0.306
0021800337,1610612747,Lakers,LAL,Los Angeles,240:00,0.56,0.25,0.173,0.224,0.468,0.118,0.15,0.175
0021800338,1610612740,Pelicans,NOP,New Orleans,240:00,0.576,0.279,0.171,0.205,0.484,0.308,0.106,0.236
0021800338,1610612766,Hornets,CHA,Charlotte,240:00,0.484,0.308,0.106,0.2,0.576,0.279,0.171,0.25
0021800339,1610612762,Jazz,UTA,Utah,240:00,0.5,0.169,0.141,0.196,0.467,0.264,0.129,0.295
0021800339,1610612748,Heat,MIA,Miami,240:00,0.467,0.264,0.129,0.23,0.5,0.169,0.141,0.294
0021800340,1610612755,76ers,PHI,Philadelphia,240:00,0.541,0.405,0.16,0.075,0.487,0.291,0.148,0.08
0021800340,1610612763,Grizzlies,MEM,Memphis,240:00,0.487,0.291,0.148,0.06,0.541,0.405,0.16,0.125
0021800341,1610612746,Clippers,LAC,LA,240:00,0.489,0.232,0.102,0.14,0.484,0.274,0.152,0.327
0021800341,1610612742,Mavericks,DAL,Dallas,240:00,0.484,0.274,0.152,0.309,0.489,0.232,0.102,0.175
0021800342,1610612759,Spurs,SAS,San Antonio,240:00,0.669,0.265,0.12,0.143,0.593,0.186,0.168,0.293
